Item,TIME_PERIOD,FREQ,TYPE,Item_VALUE
18.其他食品(指數基期：民國110年=100),2011M10,M,原始值,87.57
18.其他食品(指數基期：民國110年=100),2011M10,M,年增率(%),1.48
18.其他食品(指數基期：民國110年=100),2011M11,M,原始值,87.91
18.其他食品(指數基期：民國110年=100),2011M11,M,年增率(%),2.22
18.其他食品(指數基期：民國110年=100),2011M12,M,原始值,88.42
18.其他食品(指數基期：民國110年=100),2011M12,M,年增率(%),2.65
18.其他食品(指數基期：民國110年=100),2012M01,M,原始值,86.78
18.其他食品(指數基期：民國110年=100),2012M01,M,年增率(%),1.34
18.其他食品(指數基期：民國110年=100),2012M02,M,原始值,88.85
18.其他食品(指數基期：民國110年=100),2012M02,M,年增率(%),4.13
18.其他食品(指數基期：民國110年=100),2012M03,M,原始值,89.12
18.其他食品(指數基期：民國110年=100),2012M03,M,年增率(%),2.51
18.其他食品(指數基期：民國110年=100),2012M04,M,原始值,89.78
18.其他食品(指數基期：民國110年=100),2012M04,M,年增率(%),3.88
18.其他食品(指數基期：民國110年=100),2012M05,M,原始值,90.27
18.其他食品(指數基期：民國110年=100),2012M05,M,年增率(%),2.53
18.其他食品(指數基期：民國110年=100),2012M06,M,原始值,90.79
18.其他食品(指數基期：民國110年=100),2012M06,M,年增率(%),3.16
18.其他食品(指數基期：民國110年=100),2012M07,M,原始值,90.73
18.其他食品(指數基期：民國110年=100),2012M07,M,年增率(%),4.78
18.其他食品(指數基期：民國110年=100),2012M08,M,原始值,88.98
18.其他食品(指數基期：民國110年=100),2012M08,M,年增率(%),2.95
18.其他食品(指數基期：民國110年=100),2012M09,M,原始值,90.21
18.其他食品(指數基期：民國110年=100),2012M09,M,年增率(%),2.9
18.其他食品(指數基期：民國110年=100),2012M10,M,原始值,91.07
18.其他食品(指數基期：民國110年=100),2012M10,M,年增率(%),4
18.其他食品(指數基期：民國110年=100),2012M11,M,原始值,91.46
18.其他食品(指數基期：民國110年=100),2012M11,M,年增率(%),4.04
18.其他食品(指數基期：民國110年=100),2012M12,M,原始值,91.65
18.其他食品(指數基期：民國110年=100),2012M12,M,年增率(%),3.65
18.其他食品(指數基期：民國110年=100),2013M01,M,原始值,90.1
18.其他食品(指數基期：民國110年=100),2013M01,M,年增率(%),3.83
18.其他食品(指數基期：民國110年=100),2013M02,M,原始值,89.14
18.其他食品(指數基期：民國110年=100),2013M02,M,年增率(%),0.33
18.其他食品(指數基期：民國110年=100),2013M03,M,原始值,90.83
18.其他食品(指數基期：民國110年=100),2013M03,M,年增率(%),1.92
18.其他食品(指數基期：民國110年=100),2013M04,M,原始值,90.47
18.其他食品(指數基期：民國110年=100),2013M04,M,年增率(%),0.77
18.其他食品(指數基期：民國110年=100),2013M05,M,原始值,90.87
18.其他食品(指數基期：民國110年=100),2013M05,M,年增率(%),0.66
18.其他食品(指數基期：民國110年=100),2013M06,M,原始值,91.17
18.其他食品(指數基期：民國110年=100),2013M06,M,年增率(%),0.42
18.其他食品(指數基期：民國110年=100),2013M07,M,原始值,89.86
18.其他食品(指數基期：民國110年=100),2013M07,M,年增率(%),-0.96
18.其他食品(指數基期：民國110年=100),2013M08,M,原始值,88.99
18.其他食品(指數基期：民國110年=100),2013M08,M,年增率(%),0.01
18.其他食品(指數基期：民國110年=100),2013M09,M,原始值,90.59
18.其他食品(指數基期：民國110年=100),2013M09,M,年增率(%),0.42
18.其他食品(指數基期：民國110年=100),2013M10,M,原始值,90.44
18.其他食品(指數基期：民國110年=100),2013M10,M,年增率(%),-0.69
18.其他食品(指數基期：民國110年=100),2013M11,M,原始值,92.18
18.其他食品(指數基期：民國110年=100),2013M11,M,年增率(%),0.79
18.其他食品(指數基期：民國110年=100),2013M12,M,原始值,91.72
18.其他食品(指數基期：民國110年=100),2013M12,M,年增率(%),0.08
18.其他食品(指數基期：民國110年=100),2014M01,M,原始值,89.74
18.其他食品(指數基期：民國110年=100),2014M01,M,年增率(%),-0.4
18.其他食品(指數基期：民國110年=100),2014M02,M,原始值,91.94
18.其他食品(指數基期：民國110年=100),2014M02,M,年增率(%),3.14
18.其他食品(指數基期：民國110年=100),2014M03,M,原始值,92.86
18.其他食品(指數基期：民國110年=100),2014M03,M,年增率(%),2.23
18.其他食品(指數基期：民國110年=100),2014M04,M,原始值,91.51
18.其他食品(指數基期：民國110年=100),2014M04,M,年增率(%),1.15
18.其他食品(指數基期：民國110年=100),2014M05,M,原始值,92.14
18.其他食品(指數基期：民國110年=100),2014M05,M,年增率(%),1.4
18.其他食品(指數基期：民國110年=100),2014M06,M,原始值,92.07
18.其他食品(指數基期：民國110年=100),2014M06,M,年增率(%),0.99
18.其他食品(指數基期：民國110年=100),2014M07,M,原始值,90.26
18.其他食品(指數基期：民國110年=100),2014M07,M,年增率(%),0.45
18.其他食品(指數基期：民國110年=100),2014M08,M,原始值,91.02
18.其他食品(指數基期：民國110年=100),2014M08,M,年增率(%),2.28
18.其他食品(指數基期：民國110年=100),2014M09,M,原始值,92.19
18.其他食品(指數基期：民國110年=100),2014M09,M,年增率(%),1.77
18.其他食品(指數基期：民國110年=100),2014M10,M,原始值,92.34
18.其他食品(指數基期：民國110年=100),2014M10,M,年增率(%),2.1
18.其他食品(指數基期：民國110年=100),2014M11,M,原始值,91.14
18.其他食品(指數基期：民國110年=100),2014M11,M,年增率(%),-1.13
18.其他食品(指數基期：民國110年=100),2014M12,M,原始值,92.45
18.其他食品(指數基期：民國110年=100),2014M12,M,年增率(%),0.8
18.其他食品(指數基期：民國110年=100),2015M01,M,原始值,91.71
18.其他食品(指數基期：民國110年=100),2015M01,M,年增率(%),2.2
18.其他食品(指數基期：民國110年=100),2015M02,M,原始值,89.7
18.其他食品(指數基期：民國110年=100),2015M02,M,年增率(%),-2.44
18.其他食品(指數基期：民國110年=100),2015M03,M,原始值,92.64
18.其他食品(指數基期：民國110年=100),2015M03,M,年增率(%),-0.24
18.其他食品(指數基期：民國110年=100),2015M04,M,原始值,92.35
18.其他食品(指數基期：民國110年=100),2015M04,M,年增率(%),0.92
18.其他食品(指數基期：民國110年=100),2015M05,M,原始值,92.64
18.其他食品(指數基期：民國110年=100),2015M05,M,年增率(%),0.54
18.其他食品(指數基期：民國110年=100),2015M06,M,原始值,93.16
18.其他食品(指數基期：民國110年=100),2015M06,M,年增率(%),1.18
18.其他食品(指數基期：民國110年=100),2015M07,M,原始值,92.79
18.其他食品(指數基期：民國110年=100),2015M07,M,年增率(%),2.8
18.其他食品(指數基期：民國110年=100),2015M08,M,原始值,91.44
18.其他食品(指數基期：民國110年=100),2015M08,M,年增率(%),0.46
18.其他食品(指數基期：民國110年=100),2015M09,M,原始值,93.16
18.其他食品(指數基期：民國110年=100),2015M09,M,年增率(%),1.05
18.其他食品(指數基期：民國110年=100),2015M10,M,原始值,93.84
18.其他食品(指數基期：民國110年=100),2015M10,M,年增率(%),1.62
18.其他食品(指數基期：民國110年=100),2015M11,M,原始值,93.31
18.其他食品(指數基期：民國110年=100),2015M11,M,年增率(%),2.38
18.其他食品(指數基期：民國110年=100),2015M12,M,原始值,94.29
18.其他食品(指數基期：民國110年=100),2015M12,M,年增率(%),1.99
18.其他食品(指數基期：民國110年=100),2016M01,M,原始值,92.75
18.其他食品(指數基期：民國110年=100),2016M01,M,年增率(%),1.13
18.其他食品(指數基期：民國110年=100),2016M02,M,原始值,93.12
18.其他食品(指數基期：民國110年=100),2016M02,M,年增率(%),3.81
18.其他食品(指數基期：民國110年=100),2016M03,M,原始值,94.2
18.其他食品(指數基期：民國110年=100),2016M03,M,年增率(%),1.68
18.其他食品(指數基期：民國110年=100),2016M04,M,原始值,94.33
18.其他食品(指數基期：民國110年=100),2016M04,M,年增率(%),2.14
18.其他食品(指數基期：民國110年=100),2016M05,M,原始值,94.91
18.其他食品(指數基期：民國110年=100),2016M05,M,年增率(%),2.45
18.其他食品(指數基期：民國110年=100),2016M06,M,原始值,95.13
18.其他食品(指數基期：民國110年=100),2016M06,M,年增率(%),2.11
18.其他食品(指數基期：民國110年=100),2016M07,M,原始值,93.44
18.其他食品(指數基期：民國110年=100),2016M07,M,年增率(%),0.7
18.其他食品(指數基期：民國110年=100),2016M08,M,原始值,92.09
18.其他食品(指數基期：民國110年=100),2016M08,M,年增率(%),0.71
18.其他食品(指數基期：民國110年=100),2016M09,M,原始值,94.55
18.其他食品(指數基期：民國110年=100),2016M09,M,年增率(%),1.49
18.其他食品(指數基期：民國110年=100),2016M10,M,原始值,94.99
18.其他食品(指數基期：民國110年=100),2016M10,M,年增率(%),1.23
18.其他食品(指數基期：民國110年=100),2016M11,M,原始值,94.68
18.其他食品(指數基期：民國110年=100),2016M11,M,年增率(%),1.47
18.其他食品(指數基期：民國110年=100),2016M12,M,原始值,95.45
18.其他食品(指數基期：民國110年=100),2016M12,M,年增率(%),1.23
18.其他食品(指數基期：民國110年=100),2017M01,M,原始值,93.02
18.其他食品(指數基期：民國110年=100),2017M01,M,年增率(%),0.29
18.其他食品(指數基期：民國110年=100),2017M02,M,原始值,94.38
18.其他食品(指數基期：民國110年=100),2017M02,M,年增率(%),1.35
18.其他食品(指數基期：民國110年=100),2017M03,M,原始值,94.34
18.其他食品(指數基期：民國110年=100),2017M03,M,年增率(%),0.15
18.其他食品(指數基期：民國110年=100),2017M04,M,原始值,94.77
18.其他食品(指數基期：民國110年=100),2017M04,M,年增率(%),0.47
18.其他食品(指數基期：民國110年=100),2017M05,M,原始值,95.36
18.其他食品(指數基期：民國110年=100),2017M05,M,年增率(%),0.47
18.其他食品(指數基期：民國110年=100),2017M06,M,原始值,95.61
18.其他食品(指數基期：民國110年=100),2017M06,M,年增率(%),0.5
18.其他食品(指數基期：民國110年=100),2017M07,M,原始值,95.6
18.其他食品(指數基期：民國110年=100),2017M07,M,年增率(%),2.31
18.其他食品(指數基期：民國110年=100),2017M08,M,原始值,93.86
18.其他食品(指數基期：民國110年=100),2017M08,M,年增率(%),1.92
18.其他食品(指數基期：民國110年=100),2017M09,M,原始值,94.5
18.其他食品(指數基期：民國110年=100),2017M09,M,年增率(%),-0.05
18.其他食品(指數基期：民國110年=100),2017M10,M,原始值,95.74
18.其他食品(指數基期：民國110年=100),2017M10,M,年增率(%),0.79
18.其他食品(指數基期：民國110年=100),2017M11,M,原始值,95.91
18.其他食品(指數基期：民國110年=100),2017M11,M,年增率(%),1.3
18.其他食品(指數基期：民國110年=100),2017M12,M,原始值,95.96
18.其他食品(指數基期：民國110年=100),2017M12,M,年增率(%),0.53
18.其他食品(指數基期：民國110年=100),2018M01,M,原始值,94.64
18.其他食品(指數基期：民國110年=100),2018M01,M,年增率(%),1.74
18.其他食品(指數基期：民國110年=100),2018M02,M,原始值,95.3
18.其他食品(指數基期：民國110年=100),2018M02,M,年增率(%),0.97
18.其他食品(指數基期：民國110年=100),2018M03,M,原始值,95.99
18.其他食品(指數基期：民國110年=100),2018M03,M,年增率(%),1.75
18.其他食品(指數基期：民國110年=100),2018M04,M,原始值,96.39
18.其他食品(指數基期：民國110年=100),2018M04,M,年增率(%),1.71
18.其他食品(指數基期：民國110年=100),2018M05,M,原始值,96.63
18.其他食品(指數基期：民國110年=100),2018M05,M,年增率(%),1.33
18.其他食品(指數基期：民國110年=100),2018M06,M,原始值,96.6
18.其他食品(指數基期：民國110年=100),2018M06,M,年增率(%),1.04
18.其他食品(指數基期：民國110年=100),2018M07,M,原始值,95.6
18.其他食品(指數基期：民國110年=100),2018M07,M,年增率(%),0
18.其他食品(指數基期：民國110年=100),2018M08,M,原始值,94.67
18.其他食品(指數基期：民國110年=100),2018M08,M,年增率(%),0.86
18.其他食品(指數基期：民國110年=100),2018M09,M,原始值,96.75
18.其他食品(指數基期：民國110年=100),2018M09,M,年增率(%),2.38
18.其他食品(指數基期：民國110年=100),2018M10,M,原始值,97.1
18.其他食品(指數基期：民國110年=100),2018M10,M,年增率(%),1.42
18.其他食品(指數基期：民國110年=100),2018M11,M,原始值,97.11
18.其他食品(指數基期：民國110年=100),2018M11,M,年增率(%),1.25
18.其他食品(指數基期：民國110年=100),2018M12,M,原始值,97.33
18.其他食品(指數基期：民國110年=100),2018M12,M,年增率(%),1.43
18.其他食品(指數基期：民國110年=100),2019M01,M,原始值,95.9
18.其他食品(指數基期：民國110年=100),2019M01,M,年增率(%),1.33
18.其他食品(指數基期：民國110年=100),2019M02,M,原始值,96.87
18.其他食品(指數基期：民國110年=100),2019M02,M,年增率(%),1.65
18.其他食品(指數基期：民國110年=100),2019M03,M,原始值,97.38
18.其他食品(指數基期：民國110年=100),2019M03,M,年增率(%),1.45
18.其他食品(指數基期：民國110年=100),2019M04,M,原始值,97.76
18.其他食品(指數基期：民國110年=100),2019M04,M,年增率(%),1.42
18.其他食品(指數基期：民國110年=100),2019M05,M,原始值,97.97
18.其他食品(指數基期：民國110年=100),2019M05,M,年增率(%),1.39
18.其他食品(指數基期：民國110年=100),2019M06,M,原始值,98.09
18.其他食品(指數基期：民國110年=100),2019M06,M,年增率(%),1.54
18.其他食品(指數基期：民國110年=100),2019M07,M,原始值,97.48
18.其他食品(指數基期：民國110年=100),2019M07,M,年增率(%),1.97
18.其他食品(指數基期：民國110年=100),2019M08,M,原始值,96.61
18.其他食品(指數基期：民國110年=100),2019M08,M,年增率(%),2.05
18.其他食品(指數基期：民國110年=100),2019M09,M,原始值,98.28
18.其他食品(指數基期：民國110年=100),2019M09,M,年增率(%),1.58
18.其他食品(指數基期：民國110年=100),2019M10,M,原始值,97.85
18.其他食品(指數基期：民國110年=100),2019M10,M,年增率(%),0.77
18.其他食品(指數基期：民國110年=100),2019M11,M,原始值,97.59
